Date,Country,City,Specie,count,min (ppb),max (ppb),median (ppb)
2020-01-02,US,Jacksonville,o3,141,0.0,19.0,12.0
2020-01-02,US,Houston,o3,117,1.0,24.0,9.0
2020-01-02,CN,Beijing,o3,309,0.0,16.0,2.0
2020-01-02,US,Manhattan,o3,24,1.0,17.0,6.0
2020-01-03,US,Manhattan,o3,7,1.0,2.0,1.0
2020-01-03,US,Jacksonville,o3,144,7.0,17.0,11.0
2020-01-03,CN,Wuhan,o3,292,0.0,17.0,2.0
2020-01-03,US,Los Angeles,o3,26,1.0,19.0,5.0
2020-01-03,CN,Shanghai,o3,559,0.0,23.0,4.0
2020-01-03,US,Houston,o3,104,1.0,29.0,8.0
2020-01-03,CN,Beijing,o3,337,0.0,21.0,2.0
2020-01-04,CN,Wuhan,o3,217,0.0,17.0,2.0
2020-01-04,US,Houston,o3,113,1.0,35.0,16.0
2020-01-04,CN,Shanghai,o3,886,2.0,37.0,19.0
2020-01-04,US,Los Angeles,o3,30,1.0,24.0,10.0
2020-01-04,CN,Beijing,o3,366,0.0,29.0,4.0
2020-01-04,US,Jacksonville,o3,144,7.0,17.0,9.0
2020-01-04,US,Manhattan,o3,8,1.0,19.0,5.0
2020-01-05,CN,Shanghai,o3,877,1.0,37.0,23.0
2020-01-05,CN,Beijing,o3,338,0.0,12.0,1.0
2020-01-05,US,Los Angeles,o3,28,1.0,27.0,11.0
2020-01-05,US,Houston,o3,111,1.0,42.0,23.0
2020-01-05,US,Jacksonville,o3,144,1.0,17.0,12.0
2020-01-05,US,Manhattan,o3,24,15.0,28.0,23.0
2020-01-05,CN,Wuhan,o3,184,1.0,17.0,2.0
2020-01-01,CN,Beijing,o3,322,0.0,15.0,2.0
2020-01-01,US,Jacksonville,o3,48,2.0,18.0,9.0
2020-01-01,CN,Shanghai,o3,854,1.0,44.0,17.0
2020-01-01,US,Manhattan,o3,23,15.0,22.0,19.0
2020-01-01,US,Los Angeles,o3,24,1.0,32.0,6.0
2020-01-01,CN,Wuhan,o3,314,1.0,19.0,4.0
2020-01-01,US,Houston,o3,119,1.0,28.0,16.0
2020-01-02,CN,Beijing,o3,309,0.0,16.0,2.0
2020-01-02,CN,Shanghai,o3,806,0.0,36.0,8.0
2020-01-02,CN,Wuhan,o3,328,0.0,17.0,2.0
2020-01-02,US,Manhattan,o3,24,1.0,17.0,6.0
2020-01-02,US,Jacksonville,o3,141,0.0,19.0,12.0
2020-01-02,US,Los Angeles,o3,28,1.0,28.0,11.0
2020-01-02,US,Houston,o3,117,1.0,24.0,9.0
2020-01-03,US,Manhattan,o3,7,1.0,2.0,1.0
2020-01-03,US,Houston,o3,104,1.0,29.0,8.0
2020-01-03,CN,Wuhan,o3,292,0.0,17.0,2.0
2020-01-03,US,Los Angeles,o3,26,1.0,19.0,5.0
2020-01-03,CN,Shanghai,o3,559,0.0,23.0,4.0
2020-01-03,US,Jacksonville,o3,144,7.0,17.0,11.0
2020-01-03,CN,Beijing,o3,337,0.0,21.0,2.0
2020-01-04,US,Houston,o3,113,1.0,35.0,16.0
2020-01-04,US,Jacksonville,o3,144,7.0,17.0,9.0
2020-01-04,CN,Shanghai,o3,886,2.0,37.0,19.0
2020-01-04,US,Manhattan,o3,8,1.0,19.0,5.0
2020-01-04,CN,Beijing,o3,366,0.0,29.0,4.0
2020-01-04,CN,Wuhan,o3,217,0.0,17.0,2.0
2020-01-04,US,Los Angeles,o3,30,1.0,24.0,10.0
2020-01-05,CN,Wuhan,o3,184,1.0,17.0,2.0
2020-01-05,US,Los Angeles,o3,28,1.0,27.0,11.0
2020-01-05,US,Manhattan,o3,24,15.0,28.0,23.0
2020-01-05,US,Jacksonville,o3,144,1.0,17.0,12.0
2020-01-05,US,Houston,o3,111,1.0,42.0,23.0
2020-01-05,CN,Shanghai,o3,877,1.0,37.0,23.0
2020-01-05,CN,Beijing,o3,338,0.0,12.0,1.0
2020-01-06,US,Los Angeles,o3,38,1.0,32.0,2.0
2020-01-06,US,Houston,o3,112,1.0,41.0,15.0
2020-01-06,CN,Shanghai,o3,859,0.0,58.0,22.0
2020-01-06,CN,Beijing,o3,365,0.0,25.0,3.0
2020-01-06,US,Manhattan,o3,24,2.0,19.0,12.0
2020-01-06,CN,Wuhan,o3,289,0.0,17.0,3.0
2020-01-06,US,Jacksonville,o3,144,2.0,18.0,9.0
2020-01-07,CN,Shanghai,o3,867,0.0,29.0,5.0
2020-01-07,US,Houston,o3,114,1.0,36.0,23.0
2020-01-07,CN,Beijing,o3,458,0.0,30.0,21.0
2020-01-07,US,Los Angeles,o3,40,1.0,23.0,6.0
2020-01-07,CN,Wuhan,o3,386,0.0,34.0,9.0
2020-01-07,US,Manhattan,o3,24,2.0,17.0,10.0
2020-01-07,US,Jacksonville,o3,144,3.0,20.0,15.0
2020-01-08,US,Los Angeles,o3,14,1.0,22.0,16.0
2020-01-08,US,Manhattan,o3,24,2.0,28.0,20.0
2020-01-08,US,Jacksonville,o3,132,0.0,18.0,12.0
2020-01-08,CN,Wuhan,o3,384,3.0,29.0,16.0
2020-01-08,US,Houston,o3,95,1.0,43.0,31.0
2020-01-08,CN,Beijing,o3,455,0.0,34.0,20.0
2020-01-08,CN,Shanghai,o3,878,2.0,32.0,11.0
2020-01-09,CN,Wuhan,o3,387,0.0,29.0,11.0
2020-01-09,US,Manhattan,o3,23,1.0,23.0,19.0
2020-01-09,CN,Shanghai,o3,870,2.0,28.0,15.0
2020-01-09,US,Jacksonville,o3,129,0.0,19.0,17.0
2020-01-09,US,Los Angeles,o3,14,1.0,28.0,15.0
2020-01-09,US,Houston,o3,112,8.0,35.0,28.0
2020-01-09,CN,Beijing,o3,422,0.0,27.0,7.0
2020-01-10,CN,Shanghai,o3,858,2.0,30.0,20.0
2020-01-10,CN,Beijing,o3,416,0.0,33.0,19.0
2020-01-10,CN,Wuhan,o3,384,2.0,22.0,7.0
2020-01-10,US,Houston,o3,116,15.0,32.0,25.0
2020-01-10,US,Jacksonville,o3,141,10.0,18.0,17.0
2020-01-10,US,Manhattan,o3,24,2.0,10.0,7.0
2020-01-10,US,Los Angeles,o3,12,1.0,21.0,10.0
2020-01-11,CN,Beijing,o3,474,0.0,28.0,20.0
2020-01-11,US,Houston,o3,111,5.0,32.0,16.0
2020-01-11,US,Manhattan,o3,23,2.0,29.0,19.0
2020-01-11,CN,Shanghai,o3,880,5.0,79.0,19.0
2020-01-11,US,Jacksonville,o3,141,7.0,15.0,12.0
2020-01-11,CN,Wuhan,o3,386,1.0,29.0,8.0
2020-01-11,US,Los Angeles,o3,15,1.0,23.0,15.0
2020-01-12,US,Houston,o3,114,1.0,21.0,8.0
2020-01-12,US,Jacksonville,o3,144,4.0,14.0,9.0
2020-01-12,US,Los Angeles,o3,19,1.0,30.0,15.0
2020-01-12,US,Manhattan,o3,23,14.0,29.0,22.0
2020-01-12,CN,Wuhan,o3,316,0.0,42.0,5.0
2020-01-12,CN,Shanghai,o3,856,1.0,39.0,19.0
2020-01-12,CN,Beijing,o3,421,0.0,30.0,11.0
2020-01-13,US,Los Angeles,o3,15,1.0,28.0,24.0
2020-01-13,US,Jacksonville,o3,132,1.0,16.0,9.0
2020-01-13,US,Houston,o3,97,1.0,19.0,7.0
2020-01-13,CN,Wuhan,o3,354,1.0,35.0,11.0
2020-01-13,CN,Shanghai,o3,823,1.0,50.0,17.0
2020-01-13,US,Manhattan,o3,20,1.0,15.0,6.0
2020-01-13,CN,Beijing,o3,445,1.0,31.0,21.0
2020-01-14,CN,Shanghai,o3,875,0.0,41.0,19.0
2020-01-14,US,Jacksonville,o3,132,0.0,18.0,8.0
2020-01-14,US,Houston,o3,115,1.0,16.0,9.0
2020-01-14,US,Los Angeles,o3,16,1.0,32.0,14.0
2020-01-14,CN,Wuhan,o3,386,4.0,49.0,20.0
2020-01-14,US,Manhattan,o3,12,1.0,6.0,3.0
2020-01-14,CN,Beijing,o3,449,0.0,28.0,16.0
2020-01-15,CN,Shanghai,o3,859,1.0,36.0,21.0
2020-01-15,US,Houston,o3,117,1.0,23.0,11.0
2020-01-15,CN,Beijing,o3,398,0.0,18.0,2.0
2020-01-15,US,Manhattan,o3,21,1.0,22.0,5.0
2020-01-15,US,Los Angeles,o3,14,1.0,29.0,11.0
2020-01-15,US,Jacksonville,o3,126,0.0,19.0,6.0
2020-01-15,CN,Wuhan,o3,383,2.0,44.0,15.0
2020-01-16,US,Los Angeles,o3,18,1.0,28.0,19.0
2020-01-16,CN,Wuhan,o3,386,8.0,23.0,17.0
2020-01-16,CN,Beijing,o3,383,0.0,32.0,9.0
2020-01-16,US,Houston,o3,112,1.0,22.0,10.0
2020-01-16,CN,Shanghai,o3,851,8.0,35.0,23.0
2020-01-16,US,Manhattan,o3,21,2.0,27.0,19.0
2020-01-16,US,Jacksonville,o3,141,0.0,11.0,7.0
2020-01-17,US,Jacksonville,o3,144,11.0,19.0,17.0
2020-01-17,US,Houston,o3,114,1.0,25.0,11.0
2020-01-17,CN,Shanghai,o3,880,5.0,32.0,21.0
2020-01-17,CN,Wuhan,o3,382,2.0,36.0,17.0
2020-01-17,CN,Beijing,o3,341,0.0,19.0,3.0
2020-01-17,US,Manhattan,o3,24,23.0,30.0,25.0
2020-01-17,US,Los Angeles,o3,20,1.0,25.0,17.0
2020-01-18,US,Jacksonville,o3,144,2.0,19.0,17.0
2020-01-18,CN,Beijing,o3,323,0.0,34.0,2.0
2020-01-18,US,Houston,o3,115,3.0,25.0,18.0
2020-01-18,US,Los Angeles,o3,23,1.0,32.0,5.0
2020-01-18,US,Manhattan,o3,24,6.0,25.0,16.0
2020-01-18,CN,Wuhan,o3,341,1.0,43.0,11.0
2020-01-18,CN,Shanghai,o3,887,6.0,34.0,20.0
2020-01-19,US,Los Angeles,o3,20,1.0,28.0,7.0
2020-01-19,CN,Beijing,o3,470,0.0,34.0,23.0
2020-01-19,CN,Wuhan,o3,387,1.0,47.0,11.0
2020-01-19,US,Jacksonville,o3,144,9.0,16.0,15.0
2020-01-19,US,Manhattan,o3,24,9.0,24.0,16.0
2020-01-19,US,Houston,o3,119,2.0,36.0,24.0
2020-01-19,CN,Shanghai,o3,887,0.0,43.0,15.0
2020-01-20,US,Los Angeles,o3,17,1.0,19.0,10.0
2020-01-20,CN,Wuhan,o3,249,1.0,55.0,8.0
2020-01-20,US,Manhattan,o3,24,23.0,31.0,25.0
2020-01-20,US,Houston,o3,118,2.0,36.0,19.0
2020-01-20,CN,Shanghai,o3,816,0.0,58.0,21.0
2020-01-20,US,Jacksonville,o3,144,8.0,16.0,12.0
2020-01-20,CN,Beijing,o3,311,0.0,34.0,21.0
2020-01-21,CN,Shanghai,o3,873,1.0,61.0,30.0
2020-01-21,CN,Beijing,o3,374,0.0,30.0,6.0
2020-01-21,US,Houston,o3,109,1.0,37.0,24.0
2020-01-21,US,Jacksonville,o3,140,6.0,17.0,12.0
2020-01-21,US,Los Angeles,o3,21,1.0,30.0,10.0
2020-01-21,US,Manhattan,o3,24,16.0,28.0,23.0
2020-01-21,CN,Wuhan,o3,339,2.0,45.0,18.0
2020-01-22,US,Manhattan,o3,23,1.0,23.0,9.0
2020-01-22,CN,Beijing,o3,404,0.0,29.0,6.0
2020-01-22,CN,Wuhan,o3,387,2.0,27.0,17.0
2020-01-22,US,Houston,o3,119,7.0,31.0,23.0
2020-01-22,US,Los Angeles,o3,17,1.0,23.0,11.0
2020-01-22,US,Jacksonville,o3,144,9.0,19.0,15.0
2020-01-22,CN,Shanghai,o3,858,2.0,48.0,17.0
2020-01-23,US,Jacksonville,o3,129,7.0,18.0,15.0
2020-01-23,US,Houston,o3,116,1.0,32.0,15.0
2020-01-23,US,Los Angeles,o3,13,1.0,27.0,14.0
2020-01-23,US,Manhattan,o3,13,1.0,10.0,5.0
2020-01-23,CN,Beijing,o3,443,0.0,36.0,14.0
2020-01-23,CN,Wuhan,o3,337,2.0,27.0,16.0
2020-01-23,CN,Shanghai,o3,880,3.0,41.0,21.0
2020-01-24,US,Los Angeles,o3,12,1.0,17.0,10.0
2020-01-24,US,Houston,o3,88,1.0,36.0,14.0
2020-01-24,US,Manhattan,o3,15,1.0,17.0,6.0
2020-01-24,CN,Wuhan,o3,385,2.0,36.0,22.0
2020-01-24,CN,Shanghai,o3,888,23.0,54.0,36.0
2020-01-24,US,Jacksonville,o3,144,1.0,19.0,11.0
2020-01-24,CN,Beijing,o3,463,1.0,38.0,23.0
2020-01-25,CN,Shanghai,o3,878,20.0,38.0,28.0
2020-01-25,US,Jacksonville,o3,144,2.0,17.0,11.0
2020-01-25,CN,Beijing,o3,454,0.0,39.0,17.0
2020-01-25,US,Manhattan,o3,24,6.0,25.0,21.0
2020-01-25,CN,Wuhan,o3,383,10.0,30.0,21.0
2020-01-25,US,Houston,o3,95,1.0,36.0,24.0
2020-01-25,US,Los Angeles,o3,15,1.0,20.0,10.0
2020-01-26,US,Manhattan,o3,24,5.0,18.0,12.0
2020-01-26,CN,Shanghai,o3,873,1.0,41.0,31.0
2020-01-26,CN,Wuhan,o3,386,5.0,38.0,25.0
2020-01-26,US,Los Angeles,o3,24,7.0,28.0,14.0
2020-01-26,US,Houston,o3,119,1.0,38.0,21.0
2020-01-26,CN,Beijing,o3,460,0.0,43.0,17.0
2020-01-26,US,Jacksonville,o3,144,3.0,18.0,9.0
2020-01-27,US,Manhattan,o3,24,1.0,17.0,11.0
2020-01-27,US,Jacksonville,o3,144,4.0,18.0,11.0
2020-01-27,US,Houston,o3,113,2.0,32.0,19.0
2020-01-27,CN,Shanghai,o3,850,15.0,42.0,29.0
2020-01-27,CN,Beijing,o3,472,0.0,49.0,20.0
2020-01-27,US,Los Angeles,o3,22,1.0,23.0,4.0
2020-01-27,CN,Wuhan,o3,383,17.0,36.0,28.0
2020-01-28,US,Houston,o3,116,1.0,32.0,20.0
2020-01-28,US,Los Angeles,o3,13,1.0,22.0,9.0
2020-01-28,CN,Beijing,o3,460,0.0,58.0,23.0
2020-01-28,US,Jacksonville,o3,144,1.0,19.0,10.0
2020-01-28,US,Manhattan,o3,24,15.0,28.0,20.0
2020-01-28,CN,Shanghai,o3,874,0.0,36.0,22.0
2020-01-28,CN,Wuhan,o3,387,9.0,41.0,27.0
2020-01-29,CN,Shanghai,o3,883,1.0,50.0,31.0
2020-01-29,US,Manhattan,o3,23,19.0,28.0,25.0
2020-01-29,US,Jacksonville,o3,114,0.0,17.0,12.0
2020-01-29,CN,Wuhan,o3,386,4.0,45.0,25.0
2020-01-29,US,Houston,o3,114,6.0,19.0,14.0
2020-01-29,CN,Beijing,o3,469,0.0,43.0,22.0
2020-01-29,US,Los Angeles,o3,23,1.0,33.0,7.0
2020-01-30,CN,Beijing,o3,463,0.0,49.0,22.0
2020-01-30,US,Jacksonville,o3,141,14.0,19.0,17.0
2020-01-30,US,Houston,o3,119,1.0,15.0,7.0
2020-01-30,CN,Wuhan,o3,387,2.0,54.0,24.0
2020-01-30,US,Manhattan,o3,23,2.0,24.0,16.0
2020-01-30,US,Los Angeles,o3,14,1.0,28.0,9.0
2020-01-30,CN,Shanghai,o3,886,14.0,49.0,34.0
2020-01-31,US,Manhattan,o3,20,1.0,9.0,4.0
2020-01-31,CN,Wuhan,o3,385,2.0,58.0,30.0
2020-01-31,US,Los Angeles,o3,12,1.0,29.0,17.0
2020-01-31,CN,Shanghai,o3,886,1.0,60.0,31.0
2020-01-31,CN,Beijing,o3,463,0.0,44.0,21.0
2020-01-31,US,Houston,o3,101,1.0,56.0,7.0
2020-01-31,US,Jacksonville,o3,138,5.0,16.0,14.0
2020-02-01,CN,Beijing,o3,476,9.0,37.0,28.0
2020-02-01,US,Los Angeles,o3,17,1.0,33.0,12.0
2020-02-01,US,Jacksonville,o3,141,4.0,12.0,6.0
2020-02-01,CN,Wuhan,o3,387,2.0,54.0,30.0
2020-02-01,CN,Shanghai,o3,864,1.0,51.0,24.0
2020-02-01,US,Houston,o3,45,1.0,37.0,19.0
2020-02-01,US,Manhattan,o3,23,1.0,8.0,4.0
2020-02-02,US,Jacksonville,o3,144,6.0,17.0,10.0
2020-02-02,CN,Wuhan,o3,387,2.0,39.0,23.0
2020-02-02,CN,Shanghai,o3,875,2.0,52.0,33.0
2020-02-02,US,Los Angeles,o3,24,1.0,30.0,17.0
2020-02-02,US,Manhattan,o3,22,4.0,20.0,14.0
2020-02-02,US,Houston,o3,72,6.0,46.0,25.0
2020-02-02,CN,Beijing,o3,478,4.0,37.0,24.0
2020-02-03,US,Jacksonville,o3,144,2.0,25.0,15.0
2020-02-03,CN,Beijing,o3,477,1.0,41.0,25.0
2020-02-03,CN,Shanghai,o3,878,2.0,71.0,33.0
2020-02-03,US,Los Angeles,o3,24,6.0,34.0,29.0
2020-02-03,US,Manhattan,o3,22,1.0,25.0,8.0
2020-02-03,CN,Wuhan,o3,387,2.0,55.0,24.0
2020-02-03,US,Houston,o3,85,17.0,36.0,31.0
2020-02-04,CN,Wuhan,o3,384,2.0,55.0,25.0
2020-02-04,CN,Beijing,o3,479,0.0,35.0,23.0
2020-02-04,US,Manhattan,o3,9,1.0,3.0,2.0
2020-02-04,US,Jacksonville,o3,135,1.0,23.0,12.0
2020-02-04,US,Houston,o3,113,1.0,34.0,28.0
2020-02-04,CN,Shanghai,o3,882,3.0,47.0,30.0
2020-02-04,US,Los Angeles,o3,15,1.0,27.0,2.0
2020-02-05,CN,Wuhan,o3,384,1.0,57.0,27.0
2020-02-05,US,Houston,o3,115,3.0,19.0,7.0
2020-02-05,US,Los Angeles,o3,15,1.0,27.0,6.0
2020-02-05,US,Jacksonville,o3,144,1.0,19.0,15.0
2020-02-05,CN,Shanghai,o3,878,1.0,63.0,32.0
2020-02-05,US,Manhattan,o3,24,2.0,23.0,19.0
2020-02-05,CN,Beijing,o3,468,0.0,27.0,16.0
2020-02-06,CN,Shanghai,o3,876,23.0,42.0,32.0
2020-02-06,US,Los Angeles,o3,17,1.0,30.0,19.0
2020-02-06,CN,Wuhan,o3,363,1.0,30.0,21.0
2020-02-06,CN,Beijing,o3,473,1.0,24.0,14.0
2020-02-06,US,Jacksonville,o3,144,9.0,16.0,11.0
2020-02-06,US,Houston,o3,119,1.0,34.0,15.0
2020-02-06,US,Manhattan,o3,24,1.0,16.0,9.0
2020-02-07,CN,Wuhan,o3,356,0.0,23.0,19.0
2020-02-07,CN,Shanghai,o3,870,21.0,45.0,33.0
2020-02-07,US,Manhattan,o3,22,2.0,28.0,4.0
2020-02-07,CN,Beijing,o3,470,0.0,37.0,8.0
2020-02-07,US,Houston,o3,99,1.0,45.0,21.0
2020-02-07,US,Los Angeles,o3,17,1.0,35.0,18.0
2020-02-07,US,Jacksonville,o3,144,9.0,19.0,16.0
2020-02-08,CN,Shanghai,o3,886,16.0,44.0,31.0
2020-02-08,CN,Wuhan,o3,371,8.0,31.0,19.0
2020-02-08,US,Jacksonville,o3,140,4.0,18.0,11.0
2020-02-08,CN,Beijing,o3,449,0.0,43.0,21.0
2020-02-08,US,Los Angeles,o3,16,1.0,41.0,20.0
2020-02-08,US,Houston,o3,106,1.0,46.0,25.0
2020-02-08,US,Manhattan,o3,24,6.0,29.0,27.0
2020-02-09,US,Los Angeles,o3,24,2.0,31.0,23.0
2020-02-09,CN,Wuhan,o3,384,4.0,43.0,20.0
2020-02-09,US,Manhattan,o3,21,2.0,24.0,12.0
2020-02-09,CN,Shanghai,o3,876,3.0,52.0,28.0
2020-02-09,US,Jacksonville,o3,70,0.0,20.0,12.0
2020-02-09,US,Houston,o3,113,16.0,32.0,24.0
2020-02-09,CN,Beijing,o3,451,0.0,42.0,11.0
2020-02-10,US,Houston,o3,117,2.0,21.0,15.0
2020-02-10,US,Manhattan,o3,24,1.0,25.0,9.0
2020-02-10,US,Jacksonville,o3,72,0.0,18.0,11.0
2020-02-10,CN,Wuhan,o3,383,2.0,35.0,20.0
2020-02-10,US,Los Angeles,o3,18,2.0,30.0,17.0
2020-02-10,CN,Shanghai,o3,858,1.0,71.0,32.0
2020-02-10,CN,Beijing,o3,396,0.0,58.0,12.0
2020-02-11,CN,Beijing,o3,432,0.0,58.0,15.0
2020-02-11,US,Jacksonville,o3,63,2.0,20.0,9.0
2020-02-11,US,Los Angeles,o3,20,1.0,32.0,14.0
2020-02-11,US,Manhattan,o3,15,1.0,18.0,2.0
2020-02-11,CN,Wuhan,o3,380,9.0,29.0,18.0
2020-02-11,US,Houston,o3,111,1.0,9.0,4.0
2020-02-11,CN,Shanghai,o3,846,10.0,52.0,36.0
2020-02-12,CN,Wuhan,o3,382,2.0,31.0,11.0
2020-02-12,US,Houston,o3,102,1.0,14.0,3.0
2020-02-12,US,Manhattan,o3,24,10.0,29.0,23.0
2020-02-12,US,Los Angeles,o3,18,1.0,29.0,15.0
2020-02-12,CN,Shanghai,o3,842,1.0,56.0,17.0
2020-02-12,US,Jacksonville,o3,72,2.0,16.0,9.0
2020-02-12,CN,Beijing,o3,433,0.0,58.0,21.0
2020-02-13,CN,Shanghai,o3,860,1.0,42.0,22.0
2020-02-13,US,Jacksonville,o3,57,2.0,15.0,6.0
2020-02-13,CN,Beijing,o3,429,0.0,44.0,6.0
2020-02-13,CN,Wuhan,o3,381,2.0,34.0,15.0
2020-02-13,US,Manhattan,o3,23,1.0,25.0,7.0
2020-02-13,US,Houston,o3,118,1.0,31.0,18.0
2020-02-13,US,Los Angeles,o3,19,1.0,36.0,21.0
2020-02-14,CN,Wuhan,o3,383,4.0,29.0,14.0
2020-02-14,CN,Shanghai,o3,859,2.0,41.0,21.0
2020-02-14,CN,Beijing,o3,447,0.0,30.0,19.0
2020-02-14,US,Los Angeles,o3,18,1.0,37.0,14.0
2020-02-14,US,Jacksonville,o3,47,2.0,16.0,8.0
2020-02-14,US,Houston,o3,100,1.0,32.0,18.0
2020-02-14,US,Manhattan,o3,24,18.0,28.0,23.0
2020-02-15,US,Manhattan,o3,24,15.0,22.0,18.0
2020-02-15,CN,Beijing,o3,449,17.0,34.0,27.0
2020-02-15,CN,Wuhan,o3,383,14.0,31.0,23.0
2020-02-15,CN,Shanghai,o3,858,1.0,30.0,15.0
2020-02-15,US,Houston,o3,114,1.0,33.0,19.0
2020-02-15,US,Los Angeles,o3,18,1.0,39.0,20.0
2020-02-15,US,Jacksonville,o3,48,1.0,19.0,18.0
2020-02-16,US,Houston,o3,119,3.0,36.0,23.0
2020-02-16,CN,Beijing,o3,449,19.0,35.0,28.0
2020-02-16,CN,Shanghai,o3,820,16.0,43.0,29.0
2020-02-16,CN,Wuhan,o3,380,15.0,44.0,23.0
2020-02-16,US,Los Angeles,o3,18,1.0,45.0,21.0
2020-02-16,US,Jacksonville,o3,48,5.0,18.0,15.0
2020-02-16,US,Manhattan,o3,22,1.0,21.0,12.0
2020-02-17,CN,Shanghai,o3,858,12.0,45.0,30.0
2020-02-17,US,Houston,o3,120,1.0,29.0,15.0
2020-02-17,US,Manhattan,o3,24,2.0,32.0,17.0
2020-02-17,CN,Beijing,o3,446,0.0,36.0,27.0
2020-02-17,CN,Wuhan,o3,383,2.0,47.0,27.0
2020-02-17,US,Jacksonville,o3,48,5.0,14.0,10.0
2020-02-17,US,Los Angeles,o3,21,1.0,41.0,10.0
2020-02-18,US,Manhattan,o3,24,6.0,27.0,15.0
2020-02-18,CN,Shanghai,o3,854,1.0,58.0,28.0
2020-02-18,CN,Wuhan,o3,381,2.0,55.0,31.0
2020-02-18,US,Los Angeles,o3,20,1.0,38.0,22.0
2020-02-18,US,Houston,o3,103,1.0,23.0,12.0
2020-02-18,CN,Beijing,o3,423,0.0,36.0,14.0
2020-02-18,US,Jacksonville,o3,48,2.0,18.0,9.0
2020-02-19,US,Jacksonville,o3,45,0.0,14.0,9.0
2020-02-19,US,Manhattan,o3,23,2.0,32.0,23.0
2020-02-19,CN,Wuhan,o3,384,12.0,48.0,32.0
2020-02-19,US,Los Angeles,o3,24,2.0,37.0,21.0
2020-02-19,US,Houston,o3,93,3.0,19.0,7.0
2020-02-19,CN,Shanghai,o3,861,3.0,56.0,32.0
2020-02-19,CN,Beijing,o3,417,0.0,38.0,17.0
2020-02-20,US,Manhattan,o3,22,22.0,30.0,28.0
2020-02-20,US,Houston,o3,93,2.0,32.0,15.0
2020-02-20,US,Los Angeles,o3,21,1.0,36.0,11.0
2020-02-20,CN,Beijing,o3,451,1.0,37.0,20.0
2020-02-20,CN,Shanghai,o3,861,1.0,48.0,25.0
2020-02-20,CN,Wuhan,o3,384,2.0,54.0,24.0
2020-02-20,US,Jacksonville,o3,48,9.0,16.0,14.0
2020-02-21,US,Jacksonville,o3,48,11.0,18.0,15.0
2020-02-21,US,Los Angeles,o3,24,1.0,37.0,16.0
2020-02-21,CN,Shanghai,o3,857,1.0,48.0,25.0
2020-02-21,CN,Beijing,o3,437,0.0,39.0,19.0
2020-02-21,US,Manhattan,o3,23,10.0,31.0,25.0
2020-02-21,US,Houston,o3,96,2.0,33.0,22.0
2020-02-21,CN,Wuhan,o3,383,5.0,47.0,27.0
2020-02-22,CN,Wuhan,o3,384,3.0,56.0,23.0
2020-02-22,US,Jacksonville,o3,45,6.0,20.0,18.0
2020-02-22,US,Manhattan,o3,23,5.0,25.0,15.0
2020-02-22,CN,Shanghai,o3,839,2.0,59.0,34.0
2020-02-22,US,Houston,o3,92,1.0,46.0,23.0
2020-02-22,CN,Beijing,o3,455,7.0,42.0,31.0
2020-02-22,US,Los Angeles,o3,24,19.0,31.0,25.0
2020-02-23,CN,Beijing,o3,437,0.0,42.0,15.0
2020-02-23,US,Los Angeles,o3,24,1.0,33.0,16.0
2020-02-23,CN,Shanghai,o3,848,2.0,59.0,37.0
2020-02-23,US,Manhattan,o3,24,3.0,33.0,17.0
2020-02-23,US,Houston,o3,101,9.0,36.0,24.0
2020-02-23,US,Jacksonville,o3,48,5.0,21.0,17.0
2020-02-23,CN,Wuhan,o3,384,12.0,55.0,34.0
2020-02-24,CN,Shanghai,o3,863,14.0,64.0,44.0
2020-02-24,CN,Beijing,o3,431,0.0,37.0,15.0
2020-02-24,US,Los Angeles,o3,16,1.0,34.0,18.0
2020-02-24,US,Manhattan,o3,24,2.0,31.0,11.0
2020-02-24,CN,Wuhan,o3,387,8.0,54.0,34.0
2020-02-24,US,Jacksonville,o3,96,0.0,22.0,17.0
2020-02-24,US,Houston,o3,100,1.0,34.0,21.0
2020-02-25,US,Jacksonville,o3,120,3.0,18.0,11.0
2020-02-25,US,Los Angeles,o3,16,1.0,37.0,19.0
2020-02-25,US,Manhattan,o3,24,3.0,23.0,14.0
2020-02-25,CN,Beijing,o3,454,1.0,39.0,22.0
2020-02-25,US,Houston,o3,87,1.0,45.0,30.0
2020-02-25,CN,Wuhan,o3,387,2.0,56.0,28.0
2020-02-25,CN,Shanghai,o3,883,1.0,58.0,27.0
2020-02-26,CN,Wuhan,o3,381,7.0,37.0,21.0
2020-02-26,US,Jacksonville,o3,120,4.0,15.0,11.0
2020-02-26,CN,Beijing,o3,448,4.0,49.0,22.0
2020-02-26,CN,Shanghai,o3,862,21.0,45.0,34.0
2020-02-26,US,Los Angeles,o3,13,1.0,33.0,24.0
2020-02-26,US,Houston,o3,117,14.0,35.0,28.0
2020-02-26,US,Manhattan,o3,24,10.0,28.0,20.0
2020-02-27,US,Houston,o3,102,1.0,42.0,23.0
2020-02-27,CN,Wuhan,o3,382,6.0,34.0,23.0
2020-02-27,US,Manhattan,o3,24,16.0,32.0,29.0
2020-02-27,CN,Shanghai,o3,884,15.0,50.0,36.0
2020-02-27,US,Los Angeles,o3,15,1.0,36.0,12.0
2020-02-27,US,Jacksonville,o3,105,5.0,18.0,14.0
2020-02-27,CN,Beijing,o3,450,1.0,32.0,17.0
2020-02-28,US,Houston,o3,83,1.0,49.0,23.0
